time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.child_frame_id,.transform.translation.x,.transform.translation.y,.transform.translation.z,.transform.rotation.x,.transform.rotation.y,.transform.rotation.z,.transform.rotation.w
2024/03/24/23:17:36.978540,76845,1711336656,955354893,/vicon/world,vicon/slot_car/slot_car,0.48623047136572806,1.1259383779237275,0.03270905781921111,-0.002089732247652568,0.045977245493778844,0.6493538441495704,0.7590924258640137
2024/03/24/23:17:36.981929,76846,1711336656,958693892,/vicon/world,vicon/slot_car/slot_car,0.48625367994980084,1.1259139584564053,0.03270674496078583,-0.0019751991296976237,0.04605691125185903,0.6494732031533819,0.7589857824096723
2024/03/24/23:17:36.990368,76847,1711336656,967108942,/vicon/world,vicon/slot_car/slot_car,0.4862745394504631,1.1258900914894452,0.03269313239687129,-0.0016480047092011882,0.04604957471305737,0.6496789834236795,0.7588108718559582
2024/03/24/23:17:36.999139,76848,1711336656,976179142,/vicon/world,vicon/slot_car/slot_car,0.48629661090690923,1.1258495433766065,0.032661425577403855,-0.0013688543504101474,0.04595149002776329,0.6499966492319472,0.7585452806452867
2024/03/24/23:17:37.006734,76849,1711336656,983715995,/vicon/world,vicon/slot_car/slot_car,0.48635503381175094,1.1258015536925006,0.03261833699709679,-0.0006732491904252433,0.04576949592776398,0.6504611748341081,0.7581589279375913
2024/03/24/23:17:37.015307,76850,1711336656,992099695,/vicon/world,vicon/slot_car/slot_car,0.48643217490720353,1.1257049544261797,0.032570736384791674,0.0002522769671557412,0.045008359957947594,0.6511060467722748,0.757651040880172
2024/03/24/23:17:37.023698,76851,1711336657,419381,/vicon/world,vicon/slot_car/slot_car,0.48650796299548893,1.1255122822097519,0.03241219300004523,0.0025043049191091197,0.04272360471016741,0.6520048486189627,0.7570060101708604
2024/03/24/23:17:37.032262,76852,1711336657,9043181,/vicon/world,vicon/slot_car/slot_car,0.48654090894316093,1.1251587320232606,0.0320938832777382,0.007450749895829156,0.038010022791955825,0.652771626818867,0.7565638953278134
2024/03/24/23:17:37.040100,76853,1711336657,17084374,/vicon/world,vicon/slot_car/slot_car,0.4865188471343613,1.1246685124468194,0.03158781418963567,0.014589152136773807,0.0314253994669071,0.6530108337332365,0.7565556502566739
2024/03/24/23:17:37.049579,76854,1711336657,26291774,/vicon/world,vicon/slot_car/slot_car,0.48646276713932285,1.1242983061312868,0.03140303460217869,0.017021036574111574,0.0283226111123968,0.6532185164942386,0.7564480707376978
2024/03/24/23:17:37.056554,76855,1711336657,33672872,/vicon/world,vicon/slot_car/slot_car,0.4864389097846,1.1238547885135701,0.03140577638400182,0.017151031140477137,0.028429072779698472,0.6531784228658118,0.7564757615774849
2024/03/24/23:17:37.073248,76856,1711336657,42125272,/vicon/world,vicon/slot_car/slot_car,0.4863612927914447,1.1230552252513866,0.03145951890912962,0.017040868514340238,0.02820759936713277,0.653691760826295,0.756043002722754
2024/03/24/23:17:37.073511,76857,1711336657,50532072,/vicon/world,vicon/slot_car/slot_car,0.48620715229526656,1.1220398853514175,0.0314602434958456,0.01718087264831334,0.025910274352165405,0.653907213000194,0.7559357327738627
2024/03/24/23:17:37.081780,76858,1711336657,58666998,/vicon/world,vicon/slot_car/slot_car,0.4859890783039896,1.120676404711731,0.031524017277461576,0.017082576005483206,0.022661587513941393,0.6563028744134106,0.7539636430790677
2024/03/24/23:17:37.091578,76859,1711336657,68521997,/vicon/world,vicon/slot_car/slot_car,0.4856261110423471,1.1188469602981932,0.031670496192821855,0.01688486905785066,0.019127412881991167,0.6587974927180211,0.7518875626460315
2024/03/24/23:17:37.104425,76860,1711336657,81173595,/vicon/world,vicon/slot_car/slot_car,0.48506157319838994,1.1167568243355486,0.03185629940138245,0.015365769272416119,0.016474125295007132,0.6628675640567577,0.7483976809503698
2024/03/24/23:17:37.111465,76861,1711336657,88267895,/vicon/world,vicon/slot_car/slot_car,0.48441163029566764,1.1140917774430117,0.03204340697598857,0.014067320983351837,0.013571738277530623,0.6679896231755472,0.7439138268175071
2024/03/24/23:17:37.115359,76862,1711336657,92060790,/vicon/world,vicon/slot_car/slot_car,0.48379974796303776,1.1108994658138294,0.03199110870111656,0.014471860154478228,0.015071407824410061,0.6747199458822127,0.7377780239059465
2024/03/24/23:17:37.130394,76863,1711336657,107213112,/vicon/world,vicon/slot_car/slot_car,0.48340801624955815,1.1069502726700917,0.031701175853773564,0.015376863526145843,0.02066956939027079,0.68616840551952,0.7269864099390846
2024/03/24/23:17:37.134372,76864,1711336657,111340712,/vicon/world,vicon/slot_car/slot_car,0.4830709776368376,1.1016807969230045,0.031466354806608005,0.014380296760526254,0.029978738597599818,0.691147049925405,0.7219489162514102
2024/03/24/23:17:37.148692,76865,1711336657,117284889,/vicon/world,vicon/slot_car/slot_car,0.48292105842323957,1.094131432903978,0.031855792497246085,0.011822178884838287,0.028752047864926737,0.6829806799609079,0.7297745861772138
2024/03/24/23:17:37.148903,76866,1711336657,125647190,/vicon/world,vicon/slot_car/slot_car,0.48276937345655985,1.085399620525798,0.032111695238617274,0.008690810946333213,0.029213345380709205,0.6741955278731522,0.7379237362035485
2024/03/24/23:17:37.175779,76867,1711336657,135550267,/vicon/world,vicon/slot_car/slot_car,0.4826303171944471,1.075259374124984,0.03222752521024943,0.006400483612507495,0.031075274491562114,0.6662657790491368,0.7450391082304653
2024/03/24/23:17:37.175801,76868,1711336657,143753468,/vicon/world,vicon/slot_car/slot_car,0.48264513832237094,1.0641366520610176,0.031881539441108955,0.008011577215404443,0.037375197787728805,0.6602498582691261,0.7500726857288224
2024/03/24/23:17:37.175933,76869,1711336657,151966968,/vicon/world,vicon/slot_car/slot_car,0.48203235645440456,1.051238147690502,0.03163714994680687,0.01249626946358985,0.030330455005824878,0.6545916389041248,0.7552706091365168
2024/03/24/23:17:37.178389,76870,1711336657,159140954,/vicon/world,vicon/slot_car/slot_car,0.4814030756526283,1.0370821281137577,0.031239048897106898,0.018324482605035077,0.022596336721968275,0.6527480295461289,0.7570162672146823
2024/03/24/23:17:37.186545,76871,1711336657,167187452,/vicon/world,vicon/slot_car/slot_car,0.48081144601228126,1.022559339599103,0.031223971547739114,0.0165475728537451,0.029535138534954028,0.6507633999508412,0.7585254449975904
2024/03/24/23:17:37.200574,76872,1711336657,177543552,/vicon/world,vicon/slot_car/slot_car,0.479602268486365,1.0068847872845934,0.03118486378633416,0.01481155469910706,0.025994320887023716,0.6451268155249714,0.7634895578982251
2024/03/24/23:17:37.208042,76873,1711336657,184904522,/vicon/world,vicon/slot_car/slot_car,0.47857206147436293,0.9899882276353676,0.031054824975581298,0.02066044450999768,0.020312818364445477,0.6447038688650225,0.7638831434933057
