time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.child_frame_id,.transform.translation.x,.transform.translation.y,.transform.translation.z,.transform.rotation.x,.transform.rotation.y,.transform.rotation.z,.transform.rotation.w
2024/04/11/12:59:02.350849,1940,1712854742,327966104,/vicon/world,vicon/slot_car/slot_car,0.4575398461484226,1.141893674603494,0.04190182733272286,-0.021929604756696374,0.031261548037966366,0.7841993664403489,0.6193328359808159
2024/04/11/12:59:02.356286,1941,1712854742,333117404,/vicon/world,vicon/slot_car/slot_car,0.45745436028958336,1.1419034064853686,0.04185129733567657,-0.021199081642687512,0.03157406526207192,0.783904704601576,0.6197153309737052
2024/04/11/12:59:02.365988,1942,1712854742,342650846,/vicon/world,vicon/slot_car/slot_car,0.4575379880155026,1.1418949590972596,0.04188988276053942,-0.022319361759878437,0.030764058922159977,0.7843394443635774,0.6191664192967027
2024/04/11/12:59:02.373033,1943,1712854742,349390946,/vicon/world,vicon/slot_car/slot_car,0.45747988960563724,1.141756767401064,0.041842890153920696,-0.02096369686257607,0.03504383794468376,0.7834839069691876,0.6200688835575111
2024/04/11/12:59:02.381477,1944,1712854742,358125336,/vicon/world,vicon/slot_car/slot_car,0.45733943337967936,1.141289469349113,0.041920920101167256,-0.022906432510026498,0.02882643467036669,0.7773903467003697,0.6279399500517049
2024/04/11/12:59:02.389448,1945,1712854742,366015736,/vicon/world,vicon/slot_car/slot_car,0.456934315185335,1.140750937153711,0.041840635142594305,-0.02348363090147651,0.032970031951239466,0.7721623030349853,0.6341347442338457
2024/04/11/12:59:02.398046,1946,1712854742,374815628,/vicon/world,vicon/slot_car/slot_car,0.4566903468904209,1.140447337007414,0.04185578170215563,-0.024139659569400344,0.032644483650377615,0.769074698387216,0.6378681077022793
2024/04/11/12:59:02.406986,1947,1712854742,383364128,/vicon/world,vicon/slot_car/slot_car,0.4564987835605833,1.1403209069369138,0.04185769624433369,-0.023760807205189152,0.03326673101874285,0.7679386342752197,0.6392174924357081
2024/04/11/12:59:02.414328,1948,1712854742,390972457,/vicon/world,vicon/slot_car/slot_car,0.45635741724675455,1.1402554309686432,0.041859137274061584,-0.023604693384634272,0.033438010505608774,0.7668828447372583,0.6404806166866677
2024/04/11/12:59:02.422904,1949,1712854742,399578357,/vicon/world,vicon/slot_car/slot_car,0.4562862857122758,1.140168331868076,0.0418231918292961,-0.02326380964293499,0.03457108072649253,0.7654522719037063,0.6421420831683234
2024/04/11/12:59:02.430570,1950,1712854742,407652996,/vicon/world,vicon/slot_car/slot_car,0.4561407504772383,1.1401048807488623,0.041799188600866455,-0.023364271306312665,0.03476399116806372,0.7642760117329181,0.6435275857599393
2024/04/11/12:59:02.439459,1951,1712854742,416285996,/vicon/world,vicon/slot_car/slot_car,0.45599458114174574,1.1400413869130273,0.041726834342113724,-0.023305848223189936,0.03416513775471096,0.7626766149213381,0.6454563981036427
2024/04/11/12:59:02.447460,1952,1712854742,424451475,/vicon/world,vicon/slot_car/slot_car,0.45600511803052446,1.1400275298785834,0.04170787861595234,-0.022270590851130177,0.03448102621638576,0.7624287769766558,0.6457688747935189
2024/04/11/12:59:02.458136,1953,1712854742,434732775,/vicon/world,vicon/slot_car/slot_car,0.45599606848428376,1.1400439101021589,0.04172392953515842,-0.022364848340175863,0.033886269174226165,0.762376191477351,0.6458591773666007
2024/04/11/12:59:02.464694,1954,1712854742,441557767,/vicon/world,vicon/slot_car/slot_car,0.45613109762192683,1.140029463843183,0.04175755296096569,-0.021190725586258587,0.034751731532119766,0.7624096232838036,0.645813314069086
2024/04/11/12:59:02.474565,1955,1712854742,451362882,/vicon/world,vicon/slot_car/slot_car,0.45657489538140483,1.1399267418542844,0.04185985845274968,-0.017537596205836885,0.03776002803783033,0.7635658902198035,0.6443863315548695
2024/04/11/12:59:02.482031,1956,1712854742,459032582,/vicon/world,vicon/slot_car/slot_car,0.4571183386591261,1.1397475482260948,0.041967289243117996,-0.013998353112614886,0.0407913834686271,0.7666926115995221,0.6405642422611133
2024/04/11/12:59:02.489496,1957,1712854742,466478947,/vicon/world,vicon/slot_car/slot_car,0.4576811376558579,1.139568310900966,0.042077534592459005,-0.010142505875201553,0.04407434558443567,0.7693120675356325,0.6372703699215315
2024/04/11/12:59:02.498197,1958,1712854742,475220547,/vicon/world,vicon/slot_car/slot_car,0.4582837057293972,1.139378905234799,0.0422157252279329,-0.004727460799618708,0.04814097115947015,0.7708977322531225,0.6351195040440847
2024/04/11/12:59:02.505613,1959,1712854742,482937289,/vicon/world,vicon/slot_car/slot_car,0.4589040150913641,1.1392313649751933,0.04232519267932065,0.003180995701170032,0.0529870501753882,0.7720511179606829,0.6333398179774579
2024/04/11/12:59:02.514909,1960,1712854742,491856989,/vicon/world,vicon/slot_car/slot_car,0.45931970060386645,1.139102260494668,0.042358272417166054,0.010989918009045493,0.05800096852629467,0.7721081461250913,0.632743328719822
2024/04/11/12:59:02.523103,1961,1712854742,500554747,/vicon/world,vicon/slot_car/slot_car,0.45971833633543735,1.1390153742597426,0.042451808683784696,0.015606269570616097,0.05992081627368393,0.7702049928366728,0.6347835923656544
2024/04/11/12:59:02.531763,1962,1712854742,508922147,/vicon/world,vicon/slot_car/slot_car,0.46008065190729547,1.1388763938720863,0.04254637049936407,0.01989719791218349,0.0623325890747579,0.7661407490089022,0.639333326647813
2024/04/11/12:59:02.539307,1963,1712854742,516786347,/vicon/world,vicon/slot_car/slot_car,0.46050244294884585,1.1386050651395039,0.04264029146577269,0.024378349554686866,0.06425086273707999,0.7594127770544137,0.6469696722080825
2024/04/11/12:59:02.548327,1964,1712854742,525684895,/vicon/world,vicon/slot_car/slot_car,0.46099881511423324,1.1381073398291888,0.042694413080831696,0.027113871200982357,0.06496041501032822,0.7491305316992481,0.6586717156111869
2024/04/11/12:59:02.555797,1965,1712854742,533488895,/vicon/world,vicon/slot_car/slot_car,0.46148583800632925,1.137309387550621,0.0428207398925467,0.02822368209292287,0.06014399069298655,0.7393812620682705,0.6700010995923597
2024/04/11/12:59:02.564272,1966,1712854742,541878004,/vicon/world,vicon/slot_car/slot_car,0.4617822143416132,1.1363552361972633,0.0429884297213986,0.026158532271236143,0.05172247061741097,0.7310932932368513,0.679811086851885
2024/04/11/12:59:02.572355,1967,1712854742,550102947,/vicon/world,vicon/slot_car/slot_car,0.4620047117218424,1.1351893824550463,0.04314045303324499,0.024230360169107595,0.04091050519200395,0.7223876187346985,0.6898516858787999
