time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.child_frame_id,.transform.translation.x,.transform.translation.y,.transform.translation.z,.transform.rotation.x,.transform.rotation.y,.transform.rotation.z,.transform.rotation.w
2024/03/08/19:33:22.325693,91671,1709944402,304092198,/vicon/world,vicon/slot_car/slot_car,0.4566162464810699,1.1148936175758979,0.04726445691726416,0.01581077429369803,0.013085617828365523,0.6614946568542912,0.7496689969416551
2024/03/08/19:33:22.333659,91672,1709944402,312424798,/vicon/world,vicon/slot_car/slot_car,0.4566183533006441,1.1148981804329954,0.04727518797586191,0.015797451001654247,0.01317032975027741,0.6614299250102805,0.7497249077208346
2024/03/08/19:33:22.344591,91673,1709944402,322841891,/vicon/world,vicon/slot_car/slot_car,0.45662805822919966,1.1148962724322358,0.047278291634072614,0.015823917447428414,0.013220450736818996,0.6614498539476632,0.7497058850186167
2024/03/08/19:33:22.350675,91674,1709944402,328994480,/vicon/world,vicon/slot_car/slot_car,0.45662326188691116,1.1148922069233997,0.04727222639083502,0.01583337878769015,0.013218905538162162,0.6614048254394969,0.7497454378239907
2024/03/08/19:33:22.358952,91675,1709944402,337304680,/vicon/world,vicon/slot_car/slot_car,0.4566226345008655,1.1148960936343066,0.04725981814642203,0.015810851454967596,0.013169009833221437,0.6614505011142802,0.7497064950578654
2024/03/08/19:33:22.367451,91676,1709944402,346067068,/vicon/world,vicon/slot_car/slot_car,0.45661608002319504,1.1148913681641757,0.04727153700770482,0.01585160530346216,0.013146889633499957,0.6615018804938237,0.7496606885821097
2024/03/08/19:33:22.377186,91677,1709944402,355511579,/vicon/world,vicon/slot_car/slot_car,0.4566134990231285,1.1149030530243103,0.047275239344064815,0.015737906643448204,0.013170790107704682,0.661443922655094,0.7497138025707296
2024/03/08/19:33:22.384435,91678,1709944402,362957489,/vicon/world,vicon/slot_car/slot_car,0.45661976852379776,1.1148996998941156,0.047267272130419334,0.015786636226791,0.013233770133474236,0.6614318670666487,0.7497223050392889
2024/03/08/19:33:22.392244,91679,1709944402,370585216,/vicon/world,vicon/slot_car/slot_car,0.4566278831943009,1.1148978590273315,0.04722988274856052,0.016553280693513615,0.012947889292824527,0.6614487206024111,0.7496958923954272
2024/03/08/19:33:22.402510,91680,1709944402,380832917,/vicon/world,vicon/slot_car/slot_car,0.4566238453225433,1.1148975718128353,0.047272853048660586,0.01582035812679894,0.013185977379182354,0.661401186627126,0.749749502565707
2024/03/08/19:33:22.408871,91681,1709944402,387376317,/vicon/world,vicon/slot_car/slot_car,0.4566163765123854,1.1148928813076204,0.04727820595245614,0.01580979525278283,0.013150220825687986,0.6614763807063343,0.7496840133242468
2024/03/08/19:33:22.417618,91682,1709944402,396135675,/vicon/world,vicon/slot_car/slot_car,0.45661027228987994,1.1148897315802322,0.047271444899208814,0.01577345102890016,0.013158668126082454,0.6614304734126256,0.7497251339904089
2024/03/08/19:33:22.426114,91683,1709944402,404346775,/vicon/world,vicon/slot_car/slot_car,0.45661710346549916,1.114886838389396,0.047266409867754496,0.015753597602110016,0.013138582471502682,0.6614464682159352,0.7497117922894745
2024/03/08/19:33:22.433513,91684,1709944402,411943655,/vicon/world,vicon/slot_car/slot_car,0.45661966134174287,1.1148841352724979,0.04727356107991496,0.015707873603145666,0.013246372536849989,0.661442363382978,0.7497144764800951
2024/03/08/19:33:22.442926,91685,1709944402,421292385,/vicon/world,vicon/slot_car/slot_car,0.4566194902633729,1.1148851308377217,0.047274057137583425,0.01579722812404229,0.013175339584952532,0.6614297374350341,0.7497249898776486
