time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.child_frame_id,.transform.translation.x,.transform.translation.y,.transform.translation.z,.transform.rotation.x,.transform.rotation.y,.transform.rotation.z,.transform.rotation.w
2024/03/03/21:51:41.988522,26066,1709520701,945439130,/vicon/world,vicon/slot_car/slot_car,0.5222029982615136,1.0403728152217642,0.02313056654102699,0.011988682753369753,0.01307703901814907,0.652902106232342,0.7572345093917263
2024/03/03/21:51:41.989500,26067,1709520701,954653430,/vicon/world,vicon/slot_car/slot_car,0.5222057242376787,1.0403710709361222,0.0231248194617935,0.011981834039532962,0.013085021880720507,0.6531153266334303,0.7570505848171162
2024/03/03/21:51:41.989528,26068,1709520701,962400630,/vicon/world,vicon/slot_car/slot_car,0.5221973114474178,1.0403789776221803,0.02312776727539598,0.011795095841681003,0.012792471538891367,0.6530470005667536,0.7571174568300343
2024/03/03/21:51:41.998458,26069,1709520701,972401701,/vicon/world,vicon/slot_car/slot_car,0.522186429935936,1.040378194226692,0.023141866375311,0.011951275720320752,0.012721108139155453,0.6529286239555713,0.7572182990629934
2024/03/03/21:51:42.004951,26070,1709520701,978797257,/vicon/world,vicon/slot_car/slot_car,0.522187181044072,1.0403850015736802,0.023110384315446705,0.011780398071656935,0.012661127147818326,0.6531231147231898,0.7570542352400514
2024/03/03/21:51:42.021017,26071,1709520701,987125757,/vicon/world,vicon/slot_car/slot_car,0.5221755007149217,1.0403929765343942,0.02313023010552334,0.011905027049449953,0.012702535012633315,0.653010587562792,0.7571486567815477
2024/03/03/21:51:42.022093,26072,1709520701,995901757,/vicon/world,vicon/slot_car/slot_car,0.5221963904165591,1.0403433223911098,0.02306085277027301,0.013983815391723966,0.012398127586966012,0.6530168293849439,0.7571127788377783
2024/03/03/21:51:42.030119,26073,1709520702,4390805,/vicon/world,vicon/slot_car/slot_car,0.5222069109829386,1.0403835128631649,0.0231268390607635,0.012092270418679817,0.012994285046530486,0.6530209764685087,0.7571317783875978
2024/03/03/21:51:42.038262,26074,1709520702,12271012,/vicon/world,vicon/slot_car/slot_car,0.5222177645704587,1.0403386204369196,0.023058617835380563,0.013795491413480975,0.012378955333196322,0.6530121700943169,0.7571205660858977
2024/03/03/21:51:42.046057,26075,1709520702,20390312,/vicon/world,vicon/slot_car/slot_car,0.5221890492057814,1.0403901337881032,0.02313394598578419,0.012029587307901641,0.012880415819576592,0.6529940348988846,0.757157958621575
2024/03/03/21:51:42.071260,26076,1709520702,28862194,/vicon/world,vicon/slot_car/slot_car,0.5221773548816924,1.040379758000984,0.02314123031626008,0.011693351672299852,0.012763364915454508,0.6530972643319598,0.7570761687999518
2024/03/03/21:51:42.071970,26077,1709520702,37686294,/vicon/world,vicon/slot_car/slot_car,0.5221915939299879,1.0403734151860013,0.023126767843285767,0.011731495709503376,0.012697149459587284,0.6530247864658183,0.7571392095680234
2024/03/03/21:51:42.072062,26078,1709520702,45869594,/vicon/world,vicon/slot_car/slot_car,0.5222008164975889,1.0403734543483003,0.02310402690202224,0.011875935649337109,0.012893472307538791,0.6530301997465741,0.7571289710103934
2024/03/03/21:51:42.075283,26079,1709520702,53881694,/vicon/world,vicon/slot_car/slot_car,0.522205405498284,1.040338729986236,0.0230488160692276,0.01384693093093399,0.01228421543004077,0.6529544409049358,0.757170957352159
2024/03/03/21:51:42.084265,26080,1709520702,62937401,/vicon/world,vicon/slot_car/slot_car,0.5222041857881562,1.0403275243124233,0.02305962784970651,0.013754003268653791,0.012199677154379494,0.6530325573293992,0.7571066466088114
2024/03/03/21:51:42.104928,26081,1709520702,70707717,/vicon/world,vicon/slot_car/slot_car,0.5222098896047951,1.0403271500147528,0.023073834482204517,0.013889633876454506,0.012309385218377584,0.653010378908747,0.7571215240262149
2024/03/03/21:51:42.105763,26082,1709520702,79291717,/vicon/world,vicon/slot_car/slot_car,0.5222082184470671,1.0403207619851484,0.023062702484054058,0.013833676252631157,0.012138690204523813,0.6530169486726691,0.7571196380676521
2024/03/03/21:51:42.121323,26083,1709520702,87710577,/vicon/world,vicon/slot_car/slot_car,0.5221874845134957,1.0403663315903229,0.023127476353834928,0.011729805309301145,0.012788763826285956,0.6530834957892672,0.757087053590848
2024/03/03/21:51:42.121871,26084,1709520702,95938277,/vicon/world,vicon/slot_car/slot_car,0.5221825766701715,1.0403582238040794,0.0231276678062763,0.011731929244483387,0.012751351382009458,0.653034484458671,0.757129927411361
2024/03/03/21:51:42.146810,26085,1709520702,112472732,/vicon/world,vicon/slot_car/slot_car,0.5222124992293687,1.0403185197948224,0.023051226726041332,0.013893743596199735,0.01214128047250843,0.6530341705430871,0.7571036423769688
2024/03/03/21:51:42.146829,26086,1709520702,120668132,/vicon/world,vicon/slot_car/slot_car,0.5222065931730951,1.0403261088355227,0.02306945518162406,0.013726905712141047,0.012323311752216114,0.6530325871166844,0.7571051104111751
2024/03/03/21:51:42.150610,26087,1709520702,129253132,/vicon/world,vicon/slot_car/slot_car,0.5221876319755477,1.0403700222017942,0.02314142216325252,0.012032154061259726,0.013045342711742756,0.6529709672073678,0.7571749878901534
2024/03/03/21:51:42.158877,26088,1709520702,137636084,/vicon/world,vicon/slot_car/slot_car,0.5221942442109919,1.0403664179494625,0.02312926018960839,0.011934393444767587,0.01279950533499709,0.6529477599841063,0.7572007432960053
2024/03/03/21:51:42.171637,26089,1709520702,145776484,/vicon/world,vicon/slot_car/slot_car,0.5222139493465499,1.040318263305829,0.023048203416820737,0.013969430101888431,0.012321235471647853,0.6530845674479981,0.7570558697615004
