time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.child_frame_id,.transform.translation.x,.transform.translation.y,.transform.translation.z,.transform.rotation.x,.transform.rotation.y,.transform.rotation.z,.transform.rotation.w
2024/03/03/22:01:51.399669,93100,1709521311,373989225,/vicon/world,vicon/slot_car/slot_car,0.5227274276560909,1.0401278125821798,0.022824637090106376,0.014150377467729586,0.01744946942850481,0.6407139022998232,0.7674509614522071
2024/03/03/22:01:51.408632,93101,1709521311,383129743,/vicon/world,vicon/slot_car/slot_car,0.5227236762094924,1.0401236738257758,0.022821237321288244,0.014191042305892184,0.017315566206528982,0.6407146299346627,0.7674526359801679
2024/03/03/22:01:51.416256,93102,1709521311,390481636,/vicon/world,vicon/slot_car/slot_car,0.5227236069023058,1.040126043827694,0.02280693303071222,0.0139884302432385,0.017152639967500282,0.6407221411772684,0.7674537436006759
2024/03/03/22:01:51.424474,93103,1709521311,398982936,/vicon/world,vicon/slot_car/slot_car,0.5227278611406759,1.0401245289328325,0.02281341715477263,0.013972013717773839,0.017470561301226553,0.6406811817891227,0.7674810653180856
2024/03/03/22:01:51.440963,93104,1709521311,407236162,/vicon/world,vicon/slot_car/slot_car,0.5227288688792059,1.0401296212235036,0.02280234061333274,0.014133441760878164,0.017358686076329757,0.6407058345191281,0.7674600676614015
2024/03/03/22:01:51.441982,93105,1709521311,415568062,/vicon/world,vicon/slot_car/slot_car,0.5227339789406134,1.0401285900714203,0.02281361638690395,0.014072676133075297,0.017524985437621182,0.6406741331865012,0.7674838693663796
2024/03/03/22:01:51.466854,93106,1709521311,424857091,/vicon/world,vicon/slot_car/slot_car,0.5227383628029076,1.0401197288543442,0.022831889973792506,0.014218464385756104,0.017437841885928514,0.6407006981628971,0.7674609907444472
2024/03/03/22:01:51.466876,93107,1709521311,432981891,/vicon/world,vicon/slot_car/slot_car,0.5227353222412668,1.040125123202176,0.022833114244874095,0.01409216442596958,0.017293487208226987,0.6407424224725964,0.7674317521746928
2024/03/03/22:01:51.466897,93108,1709521311,440929891,/vicon/world,vicon/slot_car/slot_car,0.5227174874598081,1.0401240865876857,0.022836163710264732,0.014186030975155946,0.017406284463103158,0.6407406399856801,0.767428960918926
2024/03/03/22:01:51.477563,93109,1709521311,451419895,/vicon/world,vicon/slot_car/slot_car,0.522717195240799,1.0401225358227018,0.022817384507451053,0.014194235527717881,0.017340955479886466,0.6407259554938236,0.7674425482714358
2024/03/03/22:01:51.484400,93110,1709521311,458326998,/vicon/world,vicon/slot_car/slot_car,0.5227298421773139,1.0401213480214564,0.022803962980078658,0.01411826201186595,0.017444800876881907,0.6406963426065355,0.7674663185904246
2024/03/03/22:01:51.492462,93111,1709521311,466422528,/vicon/world,vicon/slot_car/slot_car,0.5227373384666697,1.0401238561616626,0.02280183870126981,0.014104071763343351,0.017525659755641437,0.6406863739544488,0.7674730592267875
2024/03/03/22:01:51.508822,93112,1709521311,475036128,/vicon/world,vicon/slot_car/slot_car,0.5227299857950793,1.0401276869734617,0.02282305886350178,0.01420534434401962,0.017480105241009104,0.640717272286939,0.7674464353334476
2024/03/03/22:01:51.508840,93113,1709521311,483147728,/vicon/world,vicon/slot_car/slot_car,0.5227291844023881,1.0401241670784098,0.022837370993827606,0.014111057898865954,0.017394975787298136,0.6407197823656053,0.7674480134495792
2024/03/03/22:01:51.512019,93114,1709521311,491044928,/vicon/world,vicon/slot_car/slot_car,0.522725105404358,1.0401223618969229,0.022843958665230868,0.014026156327755017,0.01746692712995145,0.6407073986019909,0.7674582742872579
2024/03/03/22:01:51.521088,93115,1709521311,499928122,/vicon/world,vicon/slot_car/slot_car,0.5227236645230438,1.0401316951276274,0.022836077833082075,0.0140382578884403,0.01739845147194344,0.6407321113469958,0.7674389765255978
2024/03/03/22:01:51.528538,93116,1709521311,507339057,/vicon/world,vicon/slot_car/slot_car,0.5227253599573246,1.0401311294349052,0.022815554689519214,0.014177051830807266,0.017398118546094056,0.6406826463062472,0.7674777282725974
2024/03/03/22:01:51.542156,93117,1709521311,515846557,/vicon/world,vicon/slot_car/slot_car,0.5227461097485678,1.0401634046965131,0.02284580938039076,0.012976780340625098,0.014919814265984883,0.6412409063146645,0.7670848078165852
2024/03/03/22:01:51.549958,93118,1709521311,524093430,/vicon/world,vicon/slot_car/slot_car,0.5227420498587494,1.0401679728974649,0.022866118633303414,0.013098458935137123,0.015104596834735199,0.6411543063893158,0.7671515084560676
2024/03/03/22:01:51.558156,93119,1709521311,532435814,/vicon/world,vicon/slot_car/slot_car,0.5227300026327677,1.040176310837747,0.02289237895608846,0.012828697765352358,0.015029211094715965,0.6412554322516854,0.7670730199500044
2024/03/03/22:01:51.567541,93120,1709521311,541689514,/vicon/world,vicon/slot_car/slot_car,0.5227167263793427,1.040131981682465,0.02284428568512925,0.014149512600557787,0.017271607310691814,0.6406791156286068,0.7674840413138362
2024/03/03/22:01:51.574984,93121,1709521311,549047360,/vicon/world,vicon/slot_car/slot_car,0.522740699591956,1.0400726569241012,0.022737837883392967,0.011895002778394628,0.01908361788164062,0.6406234381133833,0.7675258529699425
2024/03/03/22:01:51.583458,93122,1709521311,557806996,/vicon/world,vicon/slot_car/slot_car,0.5227443744147106,1.0400639849338733,0.02273697264074881,0.011612610602359952,0.019223425540755276,0.6405796207295861,0.7675632590812412
2024/03/03/22:01:51.592210,93123,1709521311,565946096,/vicon/world,vicon/slot_car/slot_car,0.5227455640185783,1.0400673595915495,0.02270913387133067,0.012036240272683069,0.019155557150642565,0.640607640243361,0.7675350446801626
2024/03/03/22:01:51.599028,93124,1709521311,573694218,/vicon/world,vicon/slot_car/slot_car,0.522738282167298,1.0401709120368492,0.022860907899714913,0.013005897124470674,0.014972533933937137,0.6412475301550405,0.767077750255895
2024/03/03/22:01:51.641774,93125,1709521311,582892989,/vicon/world,vicon/slot_car/slot_car,0.5227350879867951,1.0401696330526433,0.022879822467205733,0.013119490284990752,0.014904293287595032,0.6411848742142117,0.7671295184616252
2024/03/03/22:01:51.641845,93126,1709521311,590995988,/vicon/world,vicon/slot_car/slot_car,0.5227297793337522,1.0401236442361752,0.02282514677954663,0.013951942628404167,0.017400567241091656,0.6406918574995067,0.7674741085472615
2024/03/03/22:01:51.642669,93127,1709521311,599975489,/vicon/world,vicon/slot_car/slot_car,0.5227379584618974,1.0400733713151917,0.022720114708399738,0.011891796460709897,0.01912073422605503,0.6406122618284483,0.7675343071776227
2024/03/03/22:01:51.642724,93128,1709521311,608148588,/vicon/world,vicon/slot_car/slot_car,0.5227389687846652,1.0400785160189883,0.022722207863900938,0.011992875681626278,0.0191625603730683,0.6406054118232416,0.7675374085708192
2024/03/03/22:01:51.646339,93129,1709521311,616754089,/vicon/world,vicon/slot_car/slot_car,0.5227481569618526,1.040071650201473,0.022724708596921533,0.011940565191291172,0.019147207078631857,0.6405896511855176,0.7675517612239695
2024/03/03/22:01:51.646397,93130,1709521311,624886289,/vicon/world,vicon/slot_car/slot_car,0.5227537724281824,1.0400719467029358,0.022703754565477584,0.012216595718222156,0.019059240562823723,0.6405955384753117,0.7675446933070096
2024/03/03/22:01:51.656259,93131,1709521311,634690088,/vicon/world,vicon/slot_car/slot_car,0.522735946000889,1.0401672180958121,0.022864043895144175,0.013159715257060596,0.015015270233595175,0.6412669915766348,0.7670580219699272
2024/03/03/22:01:51.668715,93132,1709521311,642261739,/vicon/world,vicon/slot_car/slot_car,0.5227156823282815,1.040131287984971,0.022824175325280915,0.014103270377532354,0.017563216737606233,0.6406589959940533,0.7674950697134006
2024/03/03/22:01:51.711095,93133,1709521311,651817639,/vicon/world,vicon/slot_car/slot_car,0.5227250911386462,1.0401245107147032,0.02284431355369064,0.014056766576121722,0.01738125060187627,0.640708176124745,0.767459010298167
2024/03/03/22:01:51.711105,93134,1709521311,659917439,/vicon/world,vicon/slot_car/slot_car,0.5227549525296892,1.040067547756675,0.02272147600674158,0.011936336332260841,0.019248581349102473,0.6405771453381296,0.7675597285302708
2024/03/03/22:01:51.711193,93135,1709521311,676216839,/vicon/world,vicon/slot_car/slot_car,0.5227311507382307,1.0400787961704148,0.022712665846203475,0.011880639449045686,0.019011814172473614,0.6405989525337364,0.7675482938166385
2024/03/03/22:01:51.711219,93136,1709521311,684345038,/vicon/world,vicon/slot_car/slot_car,0.522735818687925,1.0400730350458576,0.02271085751541248,0.012224332237731887,0.018978702105116558,0.6406132625074309,0.7675317729366858
2024/03/03/22:01:51.712518,93137,1709521311,691004439,/vicon/world,vicon/slot_car/slot_car,0.5227465546234302,1.0400770520043676,0.022710380604540628,0.012011446057505516,0.018985411963914296,0.6406252958497767,0.7675249244249689
2024/03/03/22:01:51.720584,93138,1709521311,698834067,/vicon/world,vicon/slot_car/slot_car,0.522741370088715,1.0400721982207763,0.022726236328331408,0.01205365694822165,0.01905484083977263,0.640637800729751,0.7675121045761386
2024/03/03/22:01:51.733402,93139,1709521311,706701000,/vicon/world,vicon/slot_car/slot_car,0.5227346625993442,1.0400728020429393,0.022719643769584418,0.01181460791604391,0.018971246222837468,0.6406393207857918,0.7675166236112818
2024/03/03/22:01:51.741910,93140,1709521311,715119000,/vicon/world,vicon/slot_car/slot_car,0.522738364640322,1.0400646171932595,0.022735701541303548,0.011807480747264228,0.019248304207632436,0.6406169815512948,0.7675284809905372
