time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.child_frame_id,.transform.translation.x,.transform.translation.y,.transform.translation.z,.transform.rotation.x,.transform.rotation.y,.transform.rotation.z,.transform.rotation.w
2024/04/10/15:08:58.571582,15319,1712776138,548970922,/vicon/world,vicon/slot_car/slot_car,0.45749265437263265,1.063533541889714,0.03659519817056426,0.04099137446844574,0.011424628063405442,0.6602709627060316,0.7498209392248597
2024/04/10/15:08:58.579445,15320,1712776138,557508003,/vicon/world,vicon/slot_car/slot_car,0.4574269692363828,1.063540431612527,0.03649983659751625,0.040373553605983936,0.011980488580538566,0.6604234620500725,0.7497114743929111
2024/04/10/15:08:58.588411,15321,1712776138,566497459,/vicon/world,vicon/slot_car/slot_car,0.4573037351299184,1.0635694495281056,0.036221667290115125,0.040683568625087124,0.011706405845404956,0.6602469074765374,0.7498545382097646
2024/04/10/15:08:58.600063,15322,1712776138,578013759,/vicon/world,vicon/slot_car/slot_car,0.4573490437785731,1.0635675345896236,0.036250775581756566,0.04090435385177972,0.011422953129370096,0.6601764991480406,0.7499088877659804
2024/04/10/15:08:58.607067,15323,1712776138,584966557,/vicon/world,vicon/slot_car/slot_car,0.45737501632367883,1.0635571406573932,0.03621437884825173,0.04047922461725161,0.011344003192007282,0.6602618026348784,0.7498580518653558
2024/04/10/15:08:58.614404,15324,1712776138,592287699,/vicon/world,vicon/slot_car/slot_car,0.4573487111997699,1.0635660063276098,0.03616047895834948,0.04068662235518948,0.011480567318101098,0.6603068870787676,0.7498050481369997
2024/04/10/15:08:58.622200,15325,1712776138,599763960,/vicon/world,vicon/slot_car/slot_car,0.45739377009949317,1.0635621685971728,0.03636792487199648,0.04079082578876299,0.011737996828894861,0.6603468706241644,0.7497601872724297
2024/04/10/15:08:58.629385,15326,1712776138,607107960,/vicon/world,vicon/slot_car/slot_car,0.45739311012735917,1.0635575261261148,0.03631570839046453,0.04032009971192852,0.011691661627835557,0.6604073015355069,0.7497331463168682
2024/04/10/15:08:58.638806,15327,1712776138,616450696,/vicon/world,vicon/slot_car/slot_car,0.45733569514018574,1.0635575742197183,0.036146617107275354,0.04075383507422267,0.011928403108762734,0.6603717783470209,0.7497372556361402
2024/04/10/15:08:58.648857,15328,1712776138,626630196,/vicon/world,vicon/slot_car/slot_car,0.45728436747634504,1.063577654295634,0.03606046091056426,0.040678644066546206,0.011388599894727116,0.660255442058212,0.7498521847283371
2024/04/10/15:08:58.654137,15329,1712776138,632068021,/vicon/world,vicon/slot_car/slot_car,0.4573658668329413,1.0635651122828542,0.03638093181715661,0.04103866978624714,0.011938244156651906,0.6603156503998762,0.7497709968687907
2024/04/10/15:08:58.663677,15330,1712776138,641350431,/vicon/world,vicon/slot_car/slot_car,0.4574453459763829,1.0635399839133546,0.03654358595466116,0.040839691535480005,0.012023890445217032,0.6603636580646339,0.749738210818512
2024/04/10/15:08:58.671122,15331,1712776138,648708508,/vicon/world,vicon/slot_car/slot_car,0.4574251318603589,1.0635298397433208,0.036381330375197724,0.04022657494840367,0.012102337960422198,0.6604937518394247,0.7496554941203943
2024/04/10/15:08:58.681733,15332,1712776138,659703408,/vicon/world,vicon/slot_car/slot_car,0.4574695409909126,1.0635265038697335,0.03652842467889526,0.04034813983623815,0.01150264199908584,0.6603848989401191,0.7497542944796282
2024/04/10/15:08:58.689408,15333,1712776138,665543087,/vicon/world,vicon/slot_car/slot_car,0.45735388920064746,1.063529830617959,0.036292356877241604,0.04021550480572993,0.012268676674342765,0.6605261652877764,0.7496248246397031
2024/04/10/15:08:58.695754,15334,1712776138,673963841,/vicon/world,vicon/slot_car/slot_car,0.45752835793421753,1.0634972262717608,0.03675870672343563,0.040380916617226245,0.012516799518247567,0.6605084816340872,0.7496274121137816
2024/04/10/15:08:58.704137,15335,1712776138,682360141,/vicon/world,vicon/slot_car/slot_car,0.45756421301246897,1.0634902934442454,0.036779680550900966,0.040481388607814875,0.011819167329776184,0.6603508276606845,0.7497721979827358
2024/04/10/15:08:58.713395,15336,1712776138,691660693,/vicon/world,vicon/slot_car/slot_car,0.4575735017352207,1.063476226116785,0.03688807441808464,0.040444078423742855,0.012330925815791179,0.6605016571724284,0.7496331006975717
2024/04/10/15:08:58.721011,15337,1712776138,698915014,/vicon/world,vicon/slot_car/slot_car,0.4574989824536902,1.06347997003139,0.03668946900460573,0.04010075898691089,0.011756751132760803,0.6604515073284161,0.7497049515636797
2024/04/10/15:08:58.732102,15338,1712776138,710158014,/vicon/world,vicon/slot_car/slot_car,0.4575749077636188,1.06345075877289,0.036780559449898685,0.04010555697847527,0.011721425850106212,0.6604625045315867,0.7496955599330641
2024/04/10/15:08:58.737544,15339,1712776138,715614813,/vicon/world,vicon/slot_car/slot_car,0.4577198549449335,1.0634326115718602,0.03714818504979804,0.04055609758147582,0.011657368912680655,0.6602627201372226,0.7498482840521747
2024/04/10/15:08:58.745982,15340,1712776138,723903997,/vicon/world,vicon/slot_car/slot_car,0.4576249058515374,1.0634255860648474,0.03701212110419052,0.04014321580940562,0.012609040364756246,0.66054365400879,0.749607641019137
2024/04/10/15:08:58.755607,15341,1712776138,733302145,/vicon/world,vicon/slot_car/slot_car,0.4574645441667024,1.0634500374225295,0.03664978852240609,0.04012054299745363,0.011984128867371002,0.6604097946924278,0.7497370377400233
2024/04/10/15:08:58.762911,15342,1712776138,740645845,/vicon/world,vicon/slot_car/slot_car,0.45766073013644876,1.0633966918658855,0.037204866256825286,0.040614173490024226,0.012588912635893306,0.6603518234863426,0.7497516104741825
